"","35","100","150","200","250","300","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000"
"base_1-grams",0.305098605098605,0.622799422799423,0.673737373737374,0.717965367965368,0.744877344877345,0.766161616161616,0.786219336219336,0.792279942279942,0.801370851370851,0.799501508592418,0.799501508592418,0.799501508592418,0.817027417027417,0.817027417027417,0.825974025974026,0.825974025974026,0.825974025974026,0.825468975468975,0.825180375180375,0.826334776334776,0.828138528138528,0.828138528138528,0.828138528138528,0.828138528138528,0.828138528138528,0.829220779220779,0.827128427128427,0.825613275613276,0.828932178932179,0.821356421356421,0.821356421356421,0.811255411255411,0.811255411255411,0.8001443001443,0.80988455988456,0.8001443001443,0.8001443001443,0.8001443001443,0.8001443001443,0.8001443001443
"base_2-grams",0.297474747474747,0.532515632515632,0.643506493506493,0.656572215663125,0.671218680309589,0.678145087235996,0.705417814508724,0.727489177489178,0.728715728715729,0.752236652236652,0.756565656565657,0.732900432900433,0.721500721500722,0.738029647120556,0.738029647120556,0.743368752459661,0.734999344090253,0.750944510035419,0.767075517075517,0.767436267436267,0.745310245310245,0.743290043290043,0.756277056277056,0.764862914862915,0.753896103896104,0.765295815295815,0.795093795093795,0.795093795093795,0.774025974025974,0.781962481962482,0.773881673881674,0.775757575757576,0.783838383838384,0.775757575757576,0.775757575757576,0.775757575757576,0.783838383838384,0.793217893217893,0.793217893217893,0.793217893217893
"base_3-grams",0.229052429052429,0.393423243423243,0.531039667403304,0.549339549339549,0.583634883634884,0.555387205387205,0.588311688311688,0.592833092833093,0.61007696007696,0.648401598401598,0.635714285714286,0.657059607059607,0.648917748917749,0.642568542568543,0.655627705627706,0.652453102453103,0.63975468975469,0.633309283309283,0.634680134680135,0.636556036556037,0.636556036556037,0.636724386724387,0.651875901875902,0.663419913419913,0.663601213601214,0.650697450697451,0.635329485329485,0.634308284308284,0.646597846597847,0.639022089022089,0.632414891505801,0.632414891505801,0.632414891505801,0.621303780394689,0.621303780394689,0.626124885215794,0.643753552844462,0.653854562945472,0.648281348281348,0.638180338180338
"orth_1-grams",0.386291486291486,0.666305916305916,0.694949494949495,0.756132756132756,0.784415584415584,0.779004329004329,0.800649350649351,0.811038961038961,0.817099567099567,0.821139971139971,0.821139971139971,0.821139971139971,0.825685425685426,0.825685425685426,0.827705627705628,0.834848484848485,0.835209235209235,0.835642135642136,0.824025974025974,0.827344877344877,0.828908128908129,0.826551226551227,0.828908128908129,0.828908128908129,0.825468975468975,0.825468975468975,0.825468975468975,0.826911976911977,0.834848484848485,0.836363636363636,0.837518037518038,0.835642135642136,0.846031746031746,0.846031746031746,0.826334776334776,0.826334776334776,0.826334776334776,0.826334776334776,0.826334776334776,0.834632034632035
"orth_2-grams",0.329227338318247,0.565873015873016,0.648701298701299,0.698845598845599,0.675372775372775,0.696248196248196,0.71227207136298,0.714003673094582,0.714003673094582,0.739472648563558,0.740049849140758,0.739472648563558,0.723022432113341,0.721369539551358,0.74214220123311,0.740915650006559,0.745310245310245,0.726551226551227,0.738311688311688,0.745887445887446,0.725324675324675,0.725324675324675,0.736868686868687,0.7495670995671,0.758008658008658,0.766955266955267,0.795743145743146,0.781096681096681,0.790620490620491,0.793843193843194,0.791197691197691,0.791197691197691,0.79033189033189,0.79033189033189,0.792977392977393,0.792977392977393,0.792977392977393,0.792977392977393,0.792977392977393,0.806397306397306
"orth_3-grams",0.21991341991342,0.39413616686344,0.567809967809968,0.558863358863359,0.602549302549303,0.594757094757095,0.604785954785955,0.634415584415584,0.634260184260184,0.655555555555556,0.653246753246753,0.67034632034632,0.67034632034632,0.66962481962482,0.66962481962482,0.672510822510823,0.672510822510823,0.672510822510823,0.673573396300669,0.670687393414666,0.671769644496917,0.687782587782588,0.693939393939394,0.697883597883598,0.68999518999519,0.691178013905287,0.677849927849928,0.677849927849928,0.688912938912939,0.67020202020202,0.655194805194805,0.655194805194805,0.652910052910053,0.652910052910053,0.651972101972102,0.654569504569505,0.671428571428571,0.673809523809524,0.673809523809524,0.671428571428571
"pos12_1-grams",0.277873977873978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos12_2-grams",0.223208273208273,0.412770562770563,0.488071188071188,0.516883116883117,0.545743145743146,0.545743145743146,0.548989898989899,0.566522366522367,0.578715728715729,0.602284752284752,0.635690235690236,0.647811447811448,0.647811447811448,0.654449254449254,0.654449254449254,0.651803751803752,0.651803751803752,0.651803751803752,0.654761904761905,0.664502164502164,0.673520923520924,0.677849927849928,0.661014911014911,0.661014911014911,0.688311688311688,0.688311688311688,0.696392496392496,0.696392496392496,0.694227994227994,0.694227994227994,0.694227994227994,0.694227994227994,0.694227994227994,0.694227994227994,0.692712842712843,0.692712842712843,0.693001443001443,0.693362193362193,0.693362193362193,0.702020202020202
"pos12_3-grams",0.163083213083213,0.335985395076304,0.337452446543356,0.394588744588745,0.394660894660895,0.460918710918711,0.45983645983646,0.51007696007696,0.511760461760462,0.538816738816739,0.558297258297258,0.560533910533911,0.567676767676768,0.581240981240981,0.586291486291486,0.61010101010101,0.608417508417508,0.591221741221741,0.59021164021164,0.59021164021164,0.59021164021164,0.59021164021164,0.59021164021164,0.59021164021164,0.598869648869649,0.598869648869649,0.598869648869649,0.598869648869649,0.598869648869649,0.606950456950457,0.615127465127465,0.615127465127465,0.615127465127465,0.613828763828764,0.605507455507456,0.605507455507456,0.605507455507456,0.597715247715248,0.597715247715248,0.597715247715248
"pos1_1-grams",0.315656565656566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos1_2-grams",0.1996521996522,0.453799903799904,0.501948051948052,0.531673881673882,0.569480519480519,0.569480519480519,0.591125541125541,0.617027417027417,0.607142857142857,0.634415584415584,0.635497835497835,0.668903318903319,0.684992784992785,0.702236652236652,0.712337662337662,0.712337662337662,0.712337662337662,0.712337662337662,0.712337662337662,0.699206349206349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos1_3-grams",0.194193012374831,0.334231929686475,0.353638112729022,0.372709781800691,0.404888713979623,0.465302374393283,0.504508286326468,0.503137434955617,0.530692203419476,0.530711880711881,0.52984607984608,0.552212602212602,0.548532948532949,0.548532948532949,0.581361231361231,0.593314093314093,0.592809042809043,0.593410293410293,0.593073593073593,0.593073593073593,0.599206349206349,0.619047619047619,0.619047619047619,0.623376623376623,0.623376623376623,0.625685425685426,0.615873015873016,0.615512265512265,0.63015873015873,0.618374218374218,0.618374218374218,0.618374218374218,0.625589225589226,0.625589225589226,0.627032227032227,0.627032227032227,0.627032227032227,0.627032227032227,0.627032227032227,0.627032227032227
"pos_full_1-grams",0.307339630066903,0.395082695082695,0.488515020333202,0.512169312169312,0.518957978048887,0.553318903318903,0.567171717171717,0.556541606541607,0.556541606541607,0.563756613756614,0.55040885040885,0.550481000481,0.544372294372294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pos_full_2-grams",0.263103563103563,0.441534391534392,0.562433862433862,0.552501202501202,0.548027898027898,0.578715728715729,0.584559884559885,0.602236652236652,0.646608946608947,0.638311688311688,0.664285714285714,0.665656565656566,0.666594516594517,0.640981240981241,0.626960076960077,0.626960076960077,0.626238576238576,0.618109668109668,0.625444925444925,0.635425685425685,0.616666666666667,0.633838383838384,0.633838383838384,0.637085137085137,0.637085137085137,0.636940836940837,0.652092352092352,0.643073593073593,0.644372294372294,0.626695526695527,0.626695526695527,0.627705627705628,0.627705627705628,0.629148629148629,0.629148629148629,0.629148629148629,0.629148629148629,0.629148629148629,0.629148629148629,0.629148629148629
"pos_full_3-grams",0.195461104552014,0.284994971358608,0.354377104377104,0.341855787310333,0.425639512003148,0.469194105557742,0.483910533910534,0.504946904946905,0.505122655122655,0.50007215007215,0.521228771228771,0.533405483405483,0.550697450697451,0.553944203944204,0.557411780139053,0.559720582447855,0.553030303030303,0.569244391971665,0.582587782587783,0.582587782587783,0.579004329004329,0.584776334776335,0.576839826839827,0.576839826839827,0.576839826839827,0.582611832611833,0.573304473304473,0.564550264550264,0.587373737373737,0.603030303030303,0.593722943722944,0.611832611832612,0.629004329004329,0.627922077922078,0.627705627705628,0.627705627705628,0.627922077922078,0.629485329485329,0.630567580567581,0.631649831649832
